YEAR,KID,FID,MID,YBIRTH_M,YMAR,YDIV,YSEP,YBIRTH_F,UD_year,JC_year,edH,edW,F_hrs,F_earn,F_wage,M_hrs,M_earn,M_wage,exp,exp1,exp2,F_AGE,M_AGE,SEP,DIV,TSD,TSS,L,YBIRTH,LW_std,LW_raw,PC_std,PC_raw,AP_std,AP_raw,DigSpan,BPE,BPN,tau_m,tau_f,AGE,PHI_M,PHI_F,dgroup,sgroup
1997,2012034,2012172,2012031,1971,1994,9999,9999,1969,1972,1987,1,0,4056,35398.44883974459,8.731617380470333,0,0,NA,NA,6.5,6,28,26,FALSE,FALSE,-8002,-8002,2,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8333333333333,25.5,2,0.3735119047619045,0.75,1,1
2002,2012034,2012172,2012031,1971,1994,9999,9999,1969,1972,1987,1,0,3380,81373.01450516217,24.074856362474012,261,1435.9943736205087,5.501894151802715,NA,7,6,33,31,FALSE,FALSE,-7997,-7997,2,1995,107,29,114,16,97,24,15,6,1,30,12,7,0.28042423152975016,0.2553191489361702,1,1
2007,2012034,2012172,2012031,1971,1994,9999,9999,1969,1972,1987,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,36,FALSE,FALSE,-7992,-7992,2,1995,127,52,98,26,126,44,NA,0,1,14.6666666666667,57.25,12,NA,NA,1,1
1997,2019031,2019174,2019004,1959,1982,1998,1997,1960,1973,1980,0,0,1820,34325.76857187354,18.857719109173022,0,0,NA,NA,6.5,5,37,38,TRUE,FALSE,-1,0,2,1985,123,50,98,25,112,38,19,1,0,17.1333333333333,10,12,0.15297619047619018,0.12987012987012986,3,2
2002,2019031,2019174,2019004,1959,1982,1998,1997,1960,1973,1980,0,0,1248,47866.47912068362,38.35455057747085,765,12486.44974342153,16.322156527348405,NA,9,5,42,43,TRUE,TRUE,4,5,2,1985,100,52,106,33,94,41,18,5,2,NA,NA,17,NA,NA,2,2
2007,2019031,2019174,2019004,1959,1982,1998,1997,1960,1973,1980,0,0,NA,NA,NA,1248,9965.583764179335,7.985243400784719,NA,12,6,47,48,TRUE,TRUE,9,10,2,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,2,2
1997,2019032,2019005,2019175,1962,1987,2000,1999,1961,1973,1980,1,0,2250,42907.21071484192,19.072255162747236,880,15017.523750194674,17.066343061828377,NA,10.5,10,36,35,FALSE,FALSE,-3,-2,2,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5833333333333,4.83333333333333,1,0.4584007551240557,0.07032270098862149,3,3
2002,2019032,2019005,2019175,1962,1987,2000,1999,1961,1973,1980,1,0,2187,67970.40035137074,31.07928685476486,2147,35421.19454930588,16.49799466665388,NA,14.5,14,41,40,TRUE,TRUE,2,3,2,1996,122,29,126,17,123,27,11,4,1,27.25,0,6,0.3853685069350014,0,2,2
2007,2019032,2019005,2019175,1962,1987,2000,1999,1961,1973,1980,1,0,2340,79724.67011343468,34.070371843348134,3120,56471.641330349565,18.099885041778712,NA,19.5,19,46,45,TRUE,TRUE,7,8,2,1996,114,47,121,31,120,40,17,2,0,18.3333333333333,2.5,11,0.3525641025641019,0.03731343283582089,2,2
1997,2022030,2022003,2022170,1953,1981,9999,9999,1953,9999,9999,1,1,2256,75087.61875097337,33.28526871203862,1880,55779.3739292945,29.67033620931319,NA,15,13,44,44,FALSE,FALSE,-8002,-8002,1,1986,NA,NA,NA,NA,NA,NA,NA,7,3,15.75,29.1666666666667,11,0.20765720081135905,0.4250747384155461,1,1
2002,2022030,2022003,2022170,1953,1981,9999,9999,1953,9999,9999,1,1,2160,67013.07076895707,31.024569800443086,1784,62226.42285688871,34.88028187045331,NA,20,18,49,49,FALSE,FALSE,-7997,-7997,1,1986,NA,NA,NA,NA,NA,NA,NA,7,3,22.6666666666667,6.75,16,0.2917491749174922,0.09579694323144106,1,1
2007,2022030,2022003,2022170,1953,1981,9999,9999,1953,9999,9999,1,1,2080,85537.92730920596,41.124003514041355,2080,69759.08634925535,33.53802228329585,NA,25,23,54,54,FALSE,FALSE,-7992,-7992,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,1,1
1997,2022031,2022003,2022170,1953,1981,9999,9999,1953,9999,9999,1,1,2256,75087.61875097337,33.28526871203862,1880,55779.3739292945,29.67033620931319,NA,15,13,44,44,FALSE,FALSE,-8002,-8002,1,1988,NA,NA,NA,NA,NA,NA,NA,0,0,15.75,29.4166666666667,9,0.20765720081135905,0.4287182361733936,1,1
2002,2022031,2022003,2022170,1953,1981,9999,9999,1953,9999,9999,1,1,2160,67013.07076895707,31.024569800443086,1784,62226.42285688871,34.88028187045331,NA,20,18,49,49,FALSE,FALSE,-7997,-7997,1,1988,NA,NA,NA,NA,NA,NA,NA,2,1,28.9166666666667,9.5,14,0.3721947194719476,0.13482532751091705,1,1
2007,2022031,2022003,2022170,1953,1981,9999,9999,1953,9999,9999,1,1,2080,85537.92730920596,41.124003514041355,2080,69759.08634925535,33.53802228329585,NA,25,23,54,54,FALSE,FALSE,-7992,-7992,1,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,1
1997,2028032,2028170,2028030,1968,1992,1996,1994,1969,1970,1980,0,1,NA,NA,NA,1960,32180.408036131445,16.42273490110575,NA,7,7,28,29,TRUE,TRUE,1,3,2,1993,99,6,NA,NA,106,10,3,0,0,21.9166666666667,0,4,0.29494478951000735,NA,2,2
2002,2028032,2028170,2028030,1968,1992,1996,1994,1969,1970,1980,0,1,NA,NA,NA,1984,55525.115779993,27.986449485883572,NA,12,12,33,34,TRUE,TRUE,6,8,2,1993,112,45,97,21,115,37,13,3,1,27.5833333333333,0,9,0.37352430555555516,NA,2,2
2007,2028032,2028170,2028030,1968,1992,1996,1994,1969,1970,1980,0,1,NA,NA,NA,2080,66437.2250945289,31.94097360313893,NA,17,17,38,39,TRUE,TRUE,11,13,2,1993,106,50,96,28,99,40,15,1,5,22.1666666666667,0,14,0.30787037037037085,NA,2,2
1997,2030039,2030172,2030006,1953,1979,9999,9999,1949,1978,1988,0,1,2400,214536.05357420963,89.38644672169444,0,0,NA,NA,9,5,48,44,FALSE,FALSE,-8002,-8002,2,1986,NA,NA,NA,NA,NA,NA,NA,9,5,NA,NA,11,NA,NA,1,1
2002,2030039,2030172,2030006,1953,1979,9999,9999,1949,1978,1988,0,1,0,0,NA,1240,13402.614153791415,10.808559801444689,NA,11.5,6,53,49,FALSE,FALSE,-7997,-7997,2,1986,99,51,97,30,97,42,19,10,6,8.16666666666667,8.16666666666667,16,0.09264107038976152,0.0729166666666667,1,1
2007,2030039,2030172,2030006,1953,1979,9999,9999,1949,1978,1988,0,1,2080,49827.91882089667,23.955730202354133,1040,9965.583764179335,9.582292080941636,NA,16,10,58,54,FALSE,FALSE,-7992,-7992,2,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,1,1
1997,2030040,2030172,2030006,1953,1979,9999,9999,1949,1978,1988,0,1,2400,214536.05357420963,89.38644672169444,0,0,NA,NA,9,5,48,44,FALSE,FALSE,-8002,-8002,2,1991,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA,6,NA,NA,1,1
2002,2030040,2030172,2030006,1953,1979,9999,9999,1949,1978,1988,0,1,0,0,NA,1240,13402.614153791415,10.808559801444689,NA,11.5,6,53,49,FALSE,FALSE,-7997,-7997,2,1991,124,51,119,31,134,46,16,9,6,12.85,13.5833333333333,11,0.1457678883071553,0.12127976190476161,1,1
2007,2030040,2030172,2030006,1953,1979,9999,9999,1949,1978,1988,0,1,2080,49827.91882089667,23.955730202354133,1040,9965.583764179335,9.582292080941636,NA,16,10,58,54,FALSE,FALSE,-7992,-7992,2,1991,107,52,132,38,117,49,20,9,9,2.33333333333333,13.75,16,0.025362318840579674,0.1909722222222222,1,1
1997,2030038,2030007,2030174,1956,1979,9999,9999,1955,1978,1988,1,1,2500,98686.58464413643,39.47463385765457,1224,15017.523750194674,12.27146226444479,NA,13,9,42,41,FALSE,FALSE,-8002,-8002,2,1986,119,48,103,26,122,40,15,3,5,17.4166666666667,6.66666666666667,11,0.19688405797101488,0.10429201764941842,1,1
2002,2030038,2030007,2030174,1956,1979,9999,9999,1955,1978,1988,1,1,2420,95732.95824136725,39.559073653457546,1952,36378.524131719554,18.63653900190551,NA,18,14,47,46,FALSE,FALSE,-7997,-7997,2,1986,117,54,110,34,114,49,17,6,0,18,15,16,0.24173553719008267,0.22914218566392483,1,1
2007,2030038,2030007,2030174,1956,1979,9999,9999,1955,1978,1988,1,1,2600,194162.7903387607,74.67799628413873,3120,43521.36522879852,13.949155522050832,NA,23,19,52,51,FALSE,FALSE,-7992,-7992,2,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,1,1
1997,2032040,2032177,2032031,1977,1993,1998,1996,1974,9999,1983,0,0,1600,10726.80267871048,6.704251674194051,960,1072.680267871048,1.1155874785858901,NA,3,2,23,20,TRUE,FALSE,-1,1,1,1994,NA,NA,NA,NA,NA,NA,NA,12,3,NA,NA,3,NA,NA,3,2
2002,2032040,2032177,2032031,1977,1993,1998,1996,1974,9999,1983,0,0,1720,24890.569142755485,14.471261129509003,0,0,NA,NA,3.5,2,28,25,TRUE,TRUE,4,6,1,1994,97,35,109,21,108,31,10,13,5,0,5.91666666666667,8,0,0.07496751137102019,2,2
2007,2032040,2032177,2032031,1977,1993,1998,1996,1974,9999,1983,0,0,NA,16609.306273632224,NA,0,0,NA,NA,4,2,33,30,TRUE,TRUE,9,11,1,1994,NA,NA,NA,NA,NA,NA,NA,10,6,NA,NA,13,NA,NA,2,2
1997,2032041,2032177,2032031,1977,1993,1998,1996,1974,9999,1983,0,0,1600,10726.80267871048,6.704251674194051,960,1072.680267871048,1.1155874785858901,NA,3,2,23,20,TRUE,FALSE,-1,1,1,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2
2002,2032041,2032177,2032031,1977,1993,1998,1996,1974,9999,1983,0,0,1720,24890.569142755485,14.471261129509003,0,0,NA,NA,3.5,2,28,25,TRUE,TRUE,4,6,1,1995,116,35,120,20,111,28,10,12,11,0,10.8,7,0,0.1368421052631579,2,2
2007,2032041,2032177,2032031,1977,1993,1998,1996,1974,9999,1983,0,0,NA,16609.306273632224,NA,0,0,NA,NA,4,2,33,30,TRUE,TRUE,9,11,1,1995,NA,NA,NA,NA,NA,NA,NA,7,6,NA,NA,12,NA,NA,2,2
1997,2034031,2034170,2034004,1964,1982,2002,2002,1961,1970,1987,0,0,2080,69724.21741161813,33.52125837097025,1040,30035.047500389348,28.876552811088615,NA,15.5,15,36,33,FALSE,FALSE,-5,-5,2,1985,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,12,NA,NA,3,3
2002,2034031,2034170,2034004,1964,1982,2002,2002,1961,1970,1987,0,0,2151,59354.43410964769,27.59387917696313,5100,33506.535384478535,6.56990889891736,NA,20,19,41,38,TRUE,TRUE,0,0,2,1985,126,55,104,33,117,51,23,5,1,0,0,17,0,0,2,2
2007,2034031,2034170,2034004,1964,1982,2002,2002,1961,1970,1987,0,0,NA,NA,NA,1560,20761.632842040282,13.308739001307853,NA,24,22,46,43,TRUE,TRUE,5,5,2,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,2,2
1997,2034033,2034170,2034004,1964,1982,2002,2002,1961,1970,1987,0,0,2080,69724.21741161813,33.52125837097025,1040,30035.047500389348,28.876552811088615,NA,15.5,15,36,33,FALSE,FALSE,-5,-5,2,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,3
2002,2034033,2034170,2034004,1964,1982,2002,2002,1961,1970,1987,0,0,2151,59354.43410964769,27.59387917696313,5100,33506.535384478535,6.56990889891736,NA,20,19,41,38,TRUE,TRUE,0,0,2,1995,114,29,121,17,124,29,12,9,0,11.4166666666667,0,7,0.8199815837937411,0,2,2
2007,2034033,2034170,2034004,1964,1982,2002,2002,1961,1970,1987,0,0,NA,NA,NA,1560,20761.632842040282,13.308739001307853,NA,24,22,46,43,TRUE,TRUE,5,5,2,1995,120,50,101,27,123,43,20,3,1,6.66666666666667,0,12,0.08130081300813012,NA,2,2
1997,2047030,2047170,2047005,1955,1979,9999,9999,1953,9999,1991,1,0,520,8581.442142968384,16.49782251985672,2080,8581.442142968384,4.129819031303535,NA,18.5,18,44,42,FALSE,FALSE,-8002,-8002,1,1986,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,11,NA,NA,1,1
2002,2047030,2047170,2047005,1955,1979,9999,9999,1953,9999,1991,1,0,2340,22975.90997792814,9.81876494783254,1275,0,NA,NA,23.5,23,49,47,FALSE,FALSE,-7997,-7997,1,1986,149,56,112,34,118,50,18,10,2,1.91666666666667,20.0833333333333,16,0.021909577196453475,0.299751243781094,1,1
2007,2047030,2047170,2047005,1955,1979,9999,9999,1953,9999,1991,1,0,2080,29066.285978856395,13.974175951373287,624,4982.7918820896675,7.985243400784719,NA,27.5,26,54,52,FALSE,FALSE,-7992,-7992,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,1,1
1997,2047031,2047170,2047005,1955,1979,9999,9999,1953,9999,1991,1,0,520,8581.442142968384,16.49782251985672,2080,8581.442142968384,4.129819031303535,NA,18.5,18,44,42,FALSE,FALSE,-8002,-8002,1,1990,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,7,NA,NA,1,1
2002,2047031,2047170,2047005,1955,1979,9999,9999,1953,9999,1991,1,0,2340,22975.90997792814,9.81876494783254,1275,0,NA,NA,23.5,23,49,47,FALSE,FALSE,-7997,-7997,1,1990,118,51,121,32,116,43,15,7,1,1.5,32.75,12,0.017146625632007036,0.48880597014925375,1,1
2007,2047031,2047170,2047005,1955,1979,9999,9999,1953,9999,1991,1,0,2080,29066.285978856395,13.974175951373287,624,4982.7918820896675,7.985243400784719,NA,27.5,26,54,52,FALSE,FALSE,-7992,-7992,1,1990,104,52,93,29,98,42,15,2,3,17.0666666666667,9.33333333333333,17,0.170666666666667,0.1296296296296296,1,1
1997,2050031,2050004,2050172,1956,1983,9999,9999,1954,1973,1987,0,1,2000,64360.81607226289,32.180408036131446,832,12872.163214452577,15.468049462700513,NA,10.5,4,43,41,FALSE,FALSE,-8002,-8002,2,1984,126,52,117,31,114,41,15,1,0,12.7333333333333,13.4333333333333,13,0.13263888888888856,0.18267085076708459,1,1
2002,2050031,2050004,2050172,1956,1983,9999,9999,1954,1973,1987,0,1,1984,76586.3665930938,38.60199929087389,824,19146.59164827345,23.236154912953218,NA,13.5,5,48,46,FALSE,FALSE,-7997,-7997,2,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,1,1
2007,2050031,2050004,2050172,1956,1983,9999,9999,1954,1973,1987,0,1,2080,91351.18450497724,43.918838704315995,1248,29066.285978856395,23.29029325228878,NA,18,9,53,51,FALSE,FALSE,-7992,-7992,2,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,1,1
1997,2050032,2050004,2050172,1956,1983,9999,9999,1954,1973,1987,0,1,2000,64360.81607226289,32.180408036131446,832,12872.163214452577,15.468049462700513,NA,10.5,4,43,41,FALSE,FALSE,-8002,-8002,2,1988,134,47,109,21,111,30,13,7,2,20.3833333333333,5.5,9,0.21232638888888855,0.07479079497907949,1,1
2002,2050032,2050004,2050172,1956,1983,9999,9999,1954,1973,1987,0,1,1984,76586.3665930938,38.60199929087389,824,19146.59164827345,23.236154912953218,NA,13.5,5,48,46,FALSE,FALSE,-7997,-7997,2,1988,136,55,108,31,98,40,14,10,5,4.16666666666667,0.5,14,0.04333333333333336,0.0067708333333333336,1,1
2007,2050032,2050004,2050172,1956,1983,9999,9999,1954,1973,1987,0,1,2080,91351.18450497724,43.918838704315995,1248,29066.285978856395,23.29029325228878,NA,18,9,53,51,FALSE,FALSE,-7992,-7992,2,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,1
1997,2051034,2051171,2051031,1973,1993,9999,9999,1969,1970,1987,0,0,2080,37543.809375486686,18.05320890826974,80,536.340133935524,6.704251674194051,NA,2.5,0,28,24,FALSE,FALSE,-8002,-8002,2,1993,101,4,NA,NA,105,6,4,0,0,21.9166666666667,26.25,4,0.19840993500464282,0.3645833333333333,1,1
2002,2051034,2051171,2051031,1973,1993,9999,9999,1969,1970,1987,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,29,FALSE,FALSE,-7997,-7997,2,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,1,1
2007,2051034,2051171,2051031,1973,1993,9999,9999,1969,1970,1987,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,34,FALSE,FALSE,-7992,-7992,2,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,1,1
1997,2051035,2051171,2051031,1973,1993,9999,9999,1969,1970,1987,0,0,2080,37543.809375486686,18.05320890826974,80,536.340133935524,6.704251674194051,NA,2.5,0,28,24,FALSE,FALSE,-8002,-8002,2,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7833333333333,7.66666666666667,1,0.179097028783658,0.10648148148148152,1,1
2002,2051035,2051171,2051031,1973,1993,9999,9999,1969,1970,1987,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,29,FALSE,FALSE,-7997,-7997,2,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1
2007,2051035,2051171,2051031,1973,1993,9999,9999,1969,1970,1987,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,34,FALSE,FALSE,-7992,-7992,2,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,1,1
1997,2053032,2053174,2053004,1960,1985,9999,9999,1952,1971,1987,1,0,2050,54036.26849400405,26.355754181591653,800,5465.30596480299,6.832973306338577,NA,7.5,4,45,37,FALSE,FALSE,-8002,-8002,2,1986,100,41,125,31,125,39,16,1,0,39.5,18.25,11,0.4088375796178344,0.2514573396926338,1,1
2002,2053032,2053174,2053004,1960,1985,9999,9999,1952,1971,1987,1,0,2295,52796.72647011404,23.00510957303444,1613,8964.434209721629,5.557615753082224,NA,11,6,50,42,FALSE,FALSE,-7997,-7997,2,1986,111,53,109,33,124,52,18,3,4,15.25,11.1666666666667,16,0.18831631441462837,0.1645414187210735,1,1
2007,2053032,2053174,2053004,1960,1985,9999,9999,1952,1971,1987,1,0,2080,49294.76008951308,23.699403889188982,1664,12153.029400416699,7.303503245442725,NA,16,11,55,47,FALSE,FALSE,-7992,-7992,2,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,1,1
1997,2053033,2053174,2053004,1960,1985,9999,9999,1952,1971,1987,1,0,2050,54036.26849400405,26.355754181591653,800,5465.30596480299,6.832973306338577,NA,7.5,4,45,37,FALSE,FALSE,-8002,-8002,2,1990,81,11,86,1,94,17,9,4,1,16.75,5.83333333333333,7,0.17336783439490447,0.08037449213919798,1,1
2002,2053033,2053174,2053004,1960,1985,9999,9999,1952,1971,1987,1,0,2295,52796.72647011404,23.00510957303444,1613,8964.434209721629,5.557615753082224,NA,11,6,50,42,FALSE,FALSE,-7997,-7997,2,1990,116,50,106,28,120,43,15,5,1,23.3333333333333,10.5,12,0.2881342515633654,0.1547180504392179,1,1
2007,2053033,2053174,2053004,1960,1985,9999,9999,1952,1971,1987,1,0,2080,49294.76008951308,23.699403889188982,1664,12153.029400416699,7.303503245442725,NA,16,11,55,47,FALSE,FALSE,-7992,-7992,2,1990,120,54,110,34,125,52,14,2,1,24,13,17,0.3,0.18055555555555555,1,1
1997,2054030,2054170,2054003,1957,1979,9999,9999,1957,9999,1981,1,1,2450,64360.81607226289,26.269939760161964,1040,16090.204018065722,15.468049462700513,NA,18,18,40,40,FALSE,FALSE,-8002,-8002,1,1991,104,16,NA,NA,110,20,10,2,2,26.9166666666667,27.4166666666667,6,0.2925724637681163,0.42254495159059524,1,1
2002,2054030,2054170,2054003,1957,1979,9999,9999,1957,9999,1981,1,1,2600,61269.09327447504,23.56503587479809,1600,24890.569142755485,15.556605714222178,NA,22.5,22,45,45,FALSE,FALSE,-7997,-7997,1,1991,111,47,110,28,113,39,15,5,4,18.6666666666667,9.08333333333333,11,0.22979797979798022,0.14650537634408597,1,1
2007,2054030,2054170,2054003,1957,1979,9999,9999,1957,9999,1981,1,1,2600,53980.245389304735,20.76163284204028,1872,16609.306273632224,8.872492667538596,NA,27.5,27,50,50,FALSE,FALSE,-7992,-7992,1,1991,115,53,114,34,108,45,NA,4,3,98.75,101.25,16,1.299342105263158,1.6330645161290323,1,1
1997,2054031,2054170,2054003,1957,1979,9999,9999,1957,9999,1981,1,1,2450,64360.81607226289,26.269939760161964,1040,16090.204018065722,15.468049462700513,NA,18,18,40,40,FALSE,FALSE,-8002,-8002,1,1993,100,5,NA,NA,97,6,2,6,1,37.1833333333333,30.25,4,0.40416666666666634,0.46621221102548904,1,1
2002,2054031,2054170,2054003,1957,1979,9999,9999,1957,9999,1981,1,1,2600,61269.09327447504,23.56503587479809,1600,24890.569142755485,15.556605714222178,NA,22.5,22,45,45,FALSE,FALSE,-7997,-7997,1,1993,115,42,112,22,117,33,11,11,1,20.9166666666667,18.4166666666667,9,0.25749684343434387,0.2970430107526887,1,1
2007,2054031,2054170,2054003,1957,1979,9999,9999,1957,9999,1981,1,1,2600,53980.245389304735,20.76163284204028,1872,16609.306273632224,8.872492667538596,NA,27.5,27,50,50,FALSE,FALSE,-7992,-7992,1,1993,114,51,106,30,119,45,NA,14,5,100.5,100.5,14,1.3223684210526316,1.6209677419354838,1,1
1997,2055030,2055175,2055003,1964,1985,9999,9999,1962,9999,1981,0,0,2160,34325.76857187354,15.886394767170223,2700,8581.442142968384,3.175133592898302,NA,16,16,35,33,FALSE,FALSE,-8002,-8002,1,1987,96,39,90,19,113,36,12,11,2,7.58333333333333,4.5,10,0.12622705932565081,0.06386462882096071,1,1
2002,2055030,2055175,2055003,1964,1985,9999,9999,1962,9999,1981,0,0,2356,29677.217054823846,12.59644187386411,2754,9573.295824136725,3.4761422745594497,NA,21,21,40,38,FALSE,FALSE,-7997,-7997,1,1987,96,49,94,28,106,45,15,6,3,25.6666666666667,35.75,15,0.4347448425624327,0.5360438292964245,1,1
2007,2055030,2055175,2055003,1964,1985,9999,9999,1962,9999,1981,0,0,NA,11626.514391542558,NA,3120,8304.653136816112,2.6617478002615704,NA,26,26,45,43,FALSE,FALSE,-7992,-7992,1,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,1,1
1997,2055032,2055175,2055003,1964,1985,9999,9999,1962,9999,1981,0,0,2160,34325.76857187354,15.886394767170223,2700,8581.442142968384,3.175133592898302,NA,16,16,35,33,FALSE,FALSE,-8002,-8002,1,1988,108,40,94,17,114,32,15,1,0,2.66666666666667,3.5,9,0.044387537345283876,0.04967248908296944,1,1
2002,2055032,2055175,2055003,1964,1985,9999,9999,1962,9999,1981,0,0,2356,29677.217054823846,12.59644187386411,2754,9573.295824136725,3.4761422745594497,NA,21,21,40,38,FALSE,FALSE,-7997,-7997,1,1988,114,52,108,31,113,45,21,2,0,33.75,14.25,14,0.5716612377850163,0.21366782006920415,1,1
2007,2055032,2055175,2055003,1964,1985,9999,9999,1962,9999,1981,0,0,NA,11626.514391542558,NA,3120,8304.653136816112,2.6617478002615704,NA,26,26,45,43,FALSE,FALSE,-7992,-7992,1,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,1
1997,2055031,2055174,2055005,1966,1984,9999,9999,1964,9999,1981,0,0,2000,32180.408036131445,16.090204018065723,1960,16090.204018065722,8.206004049213519,NA,11.5,10,33,31,FALSE,FALSE,-8002,-8002,1,1986,109,44,112,27,128,40,14,1,1,21.1166666666667,13.5333333333333,11,0.2841787439613531,0.18403068340306786,1,1
2002,2055031,2055174,2055005,1966,1984,9999,9999,1964,9999,1981,0,0,1992,33506.535384478535,16.820549891806493,3024,0,NA,NA,16.5,15,38,36,FALSE,FALSE,-7997,-7997,1,1986,105,52,114,34,127,53,17,1,0,17.5,17.5,16,0.325,0.23747390396659707,1,1
2007,2055031,2055174,2055005,1966,1984,9999,9999,1964,9999,1981,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,41,FALSE,FALSE,-7992,-7992,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,1,1
1997,2055033,2055174,2055005,1966,1984,9999,9999,1964,9999,1981,0,0,2000,32180.408036131445,16.090204018065723,1960,16090.204018065722,8.206004049213519,NA,11.5,10,33,31,FALSE,FALSE,-8002,-8002,1,1988,115,38,118,22,120,31,12,1,2,20,12.8333333333333,9,0.2691511387163561,0.174511854951185,1,1
2002,2055033,2055174,2055005,1966,1984,9999,9999,1964,9999,1981,0,0,1992,33506.535384478535,16.820549891806493,3024,0,NA,NA,16.5,15,38,36,FALSE,FALSE,-7997,-7997,1,1988,110,51,122,34,128,50,18,2,1,29,10.6666666666667,14,0.5385714285714286,0.144745998608212,1,1
2007,2055033,2055174,2055005,1966,1984,9999,9999,1964,9999,1981,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,41,FALSE,FALSE,-7992,-7992,1,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1,1
1997,2055034,2055004,2055181,1969,1994,9999,2015,1965,9999,1981,1,1,2080,47734.27192026164,22.94463092976172,0,0,NA,NA,1.5,1,32,28,FALSE,FALSE,-8002,-18,1,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8333333333333,51.75,2,0.39136904761904734,0.71875,1,1
2002,2055034,2055004,2055181,1969,1994,9999,2015,1965,9999,1981,1,1,3388,59833.09890085453,17.66030073815069,0,0,NA,NA,2,1,37,33,FALSE,FALSE,-7997,-13,1,1995,124,35,131,22,128,30,13,2,0,15.6666666666667,21.6666666666667,7,0.1398809523809527,0.46250684181718743,1,1
2007,2055034,2055004,2055181,1969,1994,9999,2015,1965,9999,1981,1,1,3120,37370.93911567251,11.977865101177066,1560,3321.861254726445,2.129398240209256,NA,3,2,42,38,FALSE,FALSE,-7992,-8,1,1995,131,53,124,33,110,39,9,6,4,1.41666666666667,0.166666666666667,12,0.017276422764227684,0.0032051282051282115,1,1
1997,2059033,2059032,2059176,1974,1994,2000,1999,1972,1967,1983,0,0,2000,37543.809375486686,18.77190468774334,2000,16090.204018065722,8.045102009032862,NA,4.5,4,25,23,FALSE,FALSE,-3,-2,2,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,25.7333333333333,3,0.6119246861924685,0.349930264993026,3,3
2002,2059033,2059032,2059176,1974,1994,2000,1999,1972,1967,1983,0,0,NA,NA,NA,550,4786.6479120683625,8.70299620376066,NA,9,8,30,28,TRUE,TRUE,2,3,2,1994,87,26,90,12,76,20,6,13,6,46.5,0,8,0.4584755403868032,NA,2,2
2007,2059033,2059032,2059176,1974,1994,2000,1999,1972,1967,1983,0,0,NA,NA,NA,2080,8304.653136816112,3.992621700392364,NA,10.5,9,35,33,TRUE,TRUE,7,8,2,1994,92,43,86,22,88,32,10,6,10,28.25,17.75,13,0.3923611111111111,NA,2,2
